arraywave1 arraywave2 arraywave3 arraywave4 arraywave5 arraywave6 arraywave7 arraywave8 arraywave9 arraywave10 arraywave11 arraywave12 arraywave13 arraywave14 arraywave15 arraywave16 arraywave17 arraywave18 arraywave19 arraywave20 arraywave21 arraywave22 arraywave23 arraywave24 arraywave25 arraywave26 arraywave27 arraywave28 arraywave29 arraywave30 arraywave31 arraywave32 arraywave33 arraywave34 arraywave35 arraywave36 arraywave37 arraywave38 arraywave39 arraywave40
-0.4244774580002 -0.3993586301804 -0.3742209076881 -0.3423941731453 -0.3109676837921 -0.276035785675 -0.235705152154 -0.1965769380331 -0.1619519740343 -0.1229417324066 -0.08491007983685 -0.04730273038149 -0.00934599339962 0.04129143804312 0.09220419079065 0.1498157531023 0.220680937171 0.2691794037819 0.2864345908165 0.296056419611 0.2971851825714 0.2688288092613 0.2184074372053 0.1656137257814 0.1139707863331 0.06297858059406 0.01841498538852 -0.02303194999695 -0.06730241328478 -0.1012380868196 -0.1388449519873 -0.1847759783268 -0.2225108295679 -0.2514547109604 -0.2842271327972 -0.3171604275703 -0.3408976793289 -0.370522081852 -0.408554315567 -0.4366375803947
-0.4287637472153 -0.4103218317032 -0.3871124982834 -0.3528468608856 -0.3188248872757 -0.2828720211983 -0.2413341850042 -0.2037099450827 -0.1724484711885 -0.1392491608858 -0.1052533388138 -0.07128001749516 -0.03140135854483 0.0124240256846 0.05495449155569 0.1130300015211 0.1700691580772 0.2055632919073 0.2200848311186 0.2267421036959 0.2280137985945 0.2063588351011 0.1680021882057 0.1231252551079 0.08292555063963 0.04440138489008 0.005796395242214 -0.03377492725849 -0.07451431453228 -0.1081070899963 -0.1472343057394 -0.189544275403 -0.2253563553095 -0.2564851641655 -0.2877226471901 -0.321333527565 -0.3487332463264 -0.3792659640312 -0.4122689962387 -0.4318115711212
-0.4369348883629 -0.4224052429199 -0.3996796011925 -0.3646842837334 -0.327531337738 -0.289496421814 -0.252209842205 -0.2198865860701 -0.1916048526764 -0.1596146225929 -0.1299922913313 -0.1014502048492 -0.06098797917366 -0.02308984845877 0.01160313561559 0.06328818202019 0.1163450628519 0.1494638025761 0.1656066477299 0.1685538589954 0.1607140004635 0.1461082547903 0.1173412278295 0.08345414698124 0.05383475124836 0.02240222319961 -0.0119603574276 -0.05178757756948 -0.08948494493961 -0.126579105854 -0.164541170001 -0.2049411386251 -0.2373291701078 -0.2659515142441 -0.2939907312393 -0.3272759914398 -0.3549001216888 -0.3832098245621 -0.4042519330978 -0.4213488101959
-0.4478941559792 -0.433553814888 -0.4095994234085 -0.3748193979263 -0.3390810489655 -0.303730905056 -0.2681230902672 -0.240314617753 -0.2160138934851 -0.1829351782799 -0.1518899053335 -0.1243868172169 -0.09128734469414 -0.05427408218384 -0.01645494997501 0.01800524443388 0.05575753748417 0.08929933607578 0.1065315455198 0.107579395175 0.1019597575068 0.09250152111053 0.0754177570343 0.05265475064516 0.02588041126728 -0.0009289905428886 -0.0309726446867 -0.06887663900852 -0.105724170804 -0.147244438529 -0.1838114410639 -0.2214957028627 -0.2546377778053 -0.2799626588821 -0.3086190223694 -0.3340991139412 -0.357303917408 -0.3824573755264 -0.4036885499954 -0.4252959489822
-0.4521056413651 -0.4398826360703 -0.4208784103394 -0.3903142213821 -0.3578728437424 -0.3244887590408 -0.2893575429916 -0.2630979418755 -0.2376084476709 -0.2064244002104 -0.1755941510201 -0.1467335522175 -0.1135262846947 -0.08130553364754 -0.0507243052125 -0.01665990054607 0.005470268428326 0.03185831010342 0.05583163350821 0.05979999154806 0.05796616524458 0.05346935242414 0.04169266670942 0.01907232403755 -0.001305893063545 -0.02797542512417 -0.05783143639565 -0.09133963286877 -0.1262968033552 -0.1618561595678 -0.2043844014406 -0.2423645406961 -0.2704607844353 -0.2923486828804 -0.3186249136925 -0.3454843759537 -0.3641975522041 -0.387685239315 -0.4134455919266 -0.439979493618
-0.4542672634125 -0.4459592103958 -0.429772734642 -0.4060108661652 -0.3801867365837 -0.3475288152695 -0.3129152655602 -0.2864332795143 -0.2611867785454 -0.2307896465063 -0.2033354192972 -0.1791398078203 -0.148234769702 -0.1151824891567 -0.08283807337284 -0.05665899813175 -0.04299423098564 -0.02062764763832 0.002875976264477 0.01423729211092 0.01327492296696 0.006474316120148 -0.004845481365919 -0.02348610013723 -0.04312336444855 -0.06371035426855 -0.09345637261868 -0.1224956065416 -0.1523244976997 -0.1862858682871 -0.2277245670557 -0.2600870728493 -0.2813228964806 -0.2980900406837 -0.3216826915741 -0.3535322546959 -0.3820982575417 -0.4081005454063 -0.4276928901672 -0.4521540403366
-0.4619190096855 -0.4485852718353 -0.4368215799332 -0.4160807728767 -0.3978480696678 -0.3714386820793 -0.3379110693932 -0.3110973834991 -0.2873558998108 -0.2595834732056 -0.2378229051828 -0.2140923291445 -0.1870082765818 -0.1560302078724 -0.1264882236719 -0.1044494658709 -0.0852889418602 -0.05954547971487 -0.03547126799822 -0.02762527763844 -0.03150506317616 -0.0422238111496 -0.05509954690933 -0.06712937355042 -0.08381938934326 -0.09882852435112 -0.1239094883204 -0.1538173705339 -0.1830003112555 -0.2134216874838 -0.2457213848829 -0.2739856243134 -0.2943834066391 -0.307254254818 -0.3287435173988 -0.3629450201988 -0.3967362642288 -0.422581076622 -0.4368847608566 -0.4564636945724
-0.4654312729836 -0.4529988765717 -0.4451952576637 -0.4274713993073 -0.4158716201782 -0.395398080349 -0.3656936883926 -0.3374236822128 -0.313835978508 -0.2893663644791 -0.2691632509232 -0.2472393363714 -0.2204405516386 -0.1929915994406 -0.1696559786797 -0.1436888128519 -0.1205063760281 -0.09406839311123 -0.07046504318714 -0.0628549978137 -0.06494302302599 -0.07671292126179 -0.08981074392796 -0.1061672568321 -0.1194831430912 -0.1329901665449 -0.1540861129761 -0.1829298585653 -0.2092871814966 -0.2321015447378 -0.2590097784996 -0.2870053052902 -0.3080161213875 -0.3218264579773 -0.3410911560059 -0.3743642568588 -0.4056457877159 -0.4291844367981 -0.4361270666122 -0.4540693759918
-0.4746679663658 -0.4574186205864 -0.4544460177422 -0.4401613473892 -0.4316784143448 -0.4218978285789 -0.3999408483505 -0.3694618344307 -0.3400770425797 -0.3145714998245 -0.2943986058235 -0.2736030817032 -0.246595993638 -0.2234135121107 -0.203356102109 -0.1798398792744 -0.1552920490503 -0.1329963505268 -0.1111302375793 -0.1002967953682 -0.1007627546787 -0.1073244959116 -0.1212537586689 -0.1423116922379 -0.1554061323404 -0.1628231704235 -0.1819215714931 -0.2107440680265 -0.2342851907015 -0.2486795634031 -0.272735118866 -0.2986677885056 -0.3236737847328 -0.3444480895996 -0.3608679175377 -0.3872862458229 -0.4095860719681 -0.4305910468102 -0.4369016289711 -0.4579066634178
NaN -0.4707438349724 -0.4664195179939 -0.4501423239708 -0.442686855793 -0.437996506691 -0.4279806017876 -0.4050590991974 -0.370865046978 -0.3435398340225 -0.3222042322159 -0.3005878329277 -0.27665579319 -0.2568660974503 -0.2362993508577 -0.2120818346739 -0.1879664361477 -0.1671803742647 -0.1515562236309 -0.1396369189024 -0.1402219086885 -0.1471524387598 -0.1596409678459 -0.1745328903198 -0.1811253577471 -0.1864298284054 -0.2075055390596 -0.2348416000605 -0.2556334137917 -0.2698124051094 -0.2903372645378 -0.3174040913582 -0.34967648983 -0.3713883161545 -0.3858115673065 -0.3936452269554 -0.4031535983086 -0.4308014512062 -0.4464155435562 -0.4627735614777
NaN -0.4922999739647 -0.485097527504 -0.4660757184029 -0.4511771202087 -0.4406895637512 -0.4334356784821 -0.4219678640366 -0.3983944058418 -0.3766468167305 -0.3565147519112 -0.3335897922516 -0.3142967820168 -0.2959626913071 -0.2738690972328 -0.2508673667908 -0.2223691791296 -0.1982757002115 -0.1837986558676 -0.1793477088213 -0.1816329210997 -0.1869295984507 -0.1941368281841 -0.1996245831251 -0.2022673338652 -0.2140080779791 -0.2358754128218 -0.2575731277466 -0.2774975299835 -0.2935081720352 -0.3148917555809 -0.340921163559 -0.36592233181 -0.3969922661781 -0.4061473608017 -0.3913467526436 -0.4008792042732 -0.42858928442 -0.457037627697 NaN
NaN NaN -0.5020834803581 -0.48493039608 -0.4666206240654 -0.4460511803627 -0.4333595633507 -0.4267857074738 -0.414070725441 -0.402491748333 -0.3838560581207 -0.3607776761055 -0.3472827076912 -0.3320859074593 -0.3129542469978 -0.2904577255249 -0.2656045556068 -0.2394047528505 -0.2262663692236 -0.2267594486475 -0.2269744127989 -0.2238500267267 -0.2254882603884 -0.2254344373941 -0.2319125682116 -0.2457448393106 -0.2652577161789 -0.2824894189835 -0.2996497154236 -0.3213960528374 -0.3410211205482 -0.3600186705589 -0.3835500478745 -0.4054623842239 -0.4099551439285 -0.4010035395622 -0.4085487723351 -0.4374004006386 NaN NaN
